image_key,status,reason,confidence,center_offset_fraction,extracted_path,mask_path
Zebrasoma/Zebrasoma_veliferum/008_gbif_6179369595.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_veliferum/009_gbif_6147394815.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_veliferum/010_gbif_6147319539.jpg,accepted,ok,0.4901481866836548,0.062396057991204,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/010_gbif_6147319539.png,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/010_gbif_6147319539_mask.png
Zebrasoma/Zebrasoma_veliferum/011_gbif_6147435727.jpg,accepted,ok,0.8931508660316467,0.3165881709279629,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/011_gbif_6147435727.png,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/011_gbif_6147435727_mask.png
Zebrasoma/Zebrasoma_veliferum/012_gbif_6147484067.jpg,accepted,ok,0.819973349571228,0.05172727624256773,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/012_gbif_6147484067.png,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/012_gbif_6147484067_mask.png
Zebrasoma/Zebrasoma_veliferum/013_gbif_6147653126.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_veliferum/014_gbif_6159319247.jpg,accepted,ok,0.6558893322944641,0.07893739137152143,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/014_gbif_6159319247.png,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/014_gbif_6159319247_mask.png
Zebrasoma/Zebrasoma_veliferum/015_gbif_6170841480.jpg,accepted,ok,0.9003506302833557,0.06156616716229919,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/015_gbif_6170841480.png,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/015_gbif_6170841480_mask.png
Zebrasoma/Zebrasoma_veliferum/016_gbif_6147583779.jpg,accepted,ok,0.90770024061203,0.1156319045554611,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/016_gbif_6147583779.png,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/016_gbif_6147583779_mask.png
Zebrasoma/Zebrasoma_veliferum/017_gbif_6159619358.jpg,accepted,ok,0.8961443901062012,0.030748109805064247,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/017_gbif_6159619358.png,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/017_gbif_6159619358_mask.png
Zebrasoma/Zebrasoma_veliferum/018_gbif_6170859433.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_veliferum/019_gbif_6159642402.jpg,accepted,ok,0.8077092170715332,0.03134923676989407,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/019_gbif_6159642402.png,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/019_gbif_6159642402_mask.png
Zebrasoma/Zebrasoma_veliferum/020_gbif_6159232073.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_veliferum/021_gbif_6162852845.jpg,accepted,ok,0.8311953544616699,0.2598111776468823,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/021_gbif_6162852845.png,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/021_gbif_6162852845_mask.png
Zebrasoma/Zebrasoma_veliferum/022_gbif_6171210481.jpg,accepted,ok,0.7618187069892883,0.01476386195228506,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/022_gbif_6171210481.png,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/022_gbif_6171210481_mask.png
